club,review_id,rating,text,review_url,club_rating,club_reviews_total,date,text_length,pred_вход_фейсконтроль_охрана,pred_музыка_звук,pred_персонал_сервис,pred_бар_еда,pred_помещение_комфорт,pred_цены_финвопросы,pred_платный_вход,pred_безопасность_кражи,pred_контингент,pred_прочее
PAPA MOSCOW,Ci9DQUlRQUNvZENodHljRjlvT2xRMmQybEZiSE5oVWtWZlYwWlNNMlpGV2tSYWJHYxAB,1,"I had a very disappointing experience at this place. This is the second time I have been refused entry, while other people were allowed in. The security staff at the entrance treated me in a very disrespectful and unprofessional manner without giving me a clear reason. As a visitor, I expected to be treated with courtesy and respect. Unfortunately, the behavior of the staff made me feel unwelcome, and I hope the management looks into this and improves how guests are treat",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xRMmQybEZiSE5oVWtWZlYwWlNNMlpGV2tSYWJHYxAB!2m1!1s0x0:0x35d81d86c6a429db!3m1!1s2@1:CAIQACodChtycF9oOlQ2d2lFbHNhUkVfV0ZSM2ZFWkRabGc%7C%7C?hl=ru,4.5,399,2026-08-01 21:35:37+00:00,476,1,0,0,0,0,0,0,0,0,0
PAPA MOSCOW,Ci9DQUlRQUNvZENodHljRjlvT2tVd2N6QTJiMmRqYWxwWVNFbzNSbFJsVHpjMFJWRRAB,1,"не впустили, мол «мы на забронировали стол»,хотя после нас в очереди таких людей куча)
их впустили,хотя у них нет тоже брони)
возможно не устроило что не выглядели как ш)) очень обидно, больше не попытаемся",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tVd2N6QTJiMmRqYWxwWVNFbzNSbFJsVHpjMFJWRRAB!2m1!1s0x0:0x35d81d86c6a429db!3m1!1s2@1:CAIQACodChtycF9oOkUwczA2b2djalpYSEo3RlRlTzc0RVE%7C%7C?hl=ru,4.5,399,2026-05-16 22:03:52+00:00,206,1,0,0,0,0,0,0,0,0,0
PAPA MOSCOW,Ci9DQUlRQUNvZENodHljRjlvT2xRd2FqZEtSRFZRUmxkblVVMVdkbHA2ZGxNNE0wRRAB,5,Çok iyi mekan,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xRd2FqZEtSRFZRUmxkblVVMVdkbHA2ZGxNNE0wRRAB!2m1!1s0x0:0x35d81d86c6a429db!3m1!1s2@1:CAIQACodChtycF9oOlQwajdKRDVQRldnUU1Wdlp6dlM4M0E%7C%7C?hl=ru,4.5,399,2026-05-08 12:16:35+00:00,13,0,0,0,0,0,0,0,0,0,0
PAPA MOSCOW,Ci9DQUlRQUNvZENodHljRjlvT2pZME9GaENTRzkzUTBOclEwYzVUVlpoTVhObWJtYxAB,1,"Мы пошли на стант.ап сегодня 15 ноября. Место отличное, но уровень выступающих был убогим, мягко сказано",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pZME9GaENTRzkzUTBOclEwYzVUVlpoTVhObWJtYxAB!2m1!1s0x0:0x35d81d86c6a429db!3m1!1s2@1:CAIQACodChtycF9oOjY0OFhCSG93Q0NrQ0c5TVZhMXNmbmc%7C%7C?hl=ru,4.5,399,2025-11-15 21:50:45+00:00,104,0,0,0,0,0,0,0,0,0,1
PAPA MOSCOW,Ci9DQUlRQUNvZENodHljRjlvT2tWbmFWbHdjRW90YVhkRVRtcG1PRkZ6UW01dGExRRAB,5,все было на высшем уровне!,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tWbmFWbHdjRW90YVhkRVRtcG1PRkZ6UW01dGExRRAB!2m1!1s0x0:0x35d81d86c6a429db!3m1!1s2@1:CAIQACodChtycF9oOkVnaVlwcEotaXdETmpmOFFzQm5ta1E%7C%7C?hl=ru,4.5,399,2025-11-10 14:13:07+00:00,26,0,0,0,0,0,0,0,0,0,0
PAPA MOSCOW,Ci9DQUlRQUNvZENodHljRjlvT2pSTFQyRmphMFJmYkZwbFVrcHFhRUptZDJWS0xYYxAB,5,"Были в этом баре с друзьями в субботу. Отличное место, чтобы провести вечер после рабочей недели. Особенно впечатлила атмосфера. Просторный танцпол позволил отдохнуть без толкучки.",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pSTFQyRmphMFJmYkZwbFVrcHFhRUptZDJWS0xYYxAB!2m1!1s0x0:0x35d81d86c6a429db!3m1!1s2@1:CAIQACodChtycF9oOjRLT2Fja0RfbFplUkpqaEJmd2VKLXc%7C%7C?hl=ru,4.5,399,2025-10-22 05:55:31+00:00,180,0,0,0,0,0,0,0,0,0,0
PAPA MOSCOW,Ci9DQUlRQUNvZENodHljRjlvT25SeFFrcHZWa3g0ZDJJMVFTMTZhR2xzTTFCRk1sRRAB,5,"В пятницу впервые посетил Papa Moscow и мне очень понравилось! Интерьер современный, уютный, с приятным светом и неоном, создаёт отличную атмосферу. Музыка энергичная, диджей классно миксовал треки. Еда вкусная, блюда интересные и красиво поданы. Бармены готовили необычные и вкусные коктейли. Персонал вежливый и улыбчивый, что сделало вечер ещё приятнее.",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25SeFFrcHZWa3g0ZDJJMVFTMTZhR2xzTTFCRk1sRRAB!2m1!1s0x0:0x35d81d86c6a429db!3m1!1s2@1:CAIQACodChtycF9oOnRxQkpvVkx4d2I1QS16aGlsM1BFMlE%7C%7C?hl=ru,4.5,399,2025-10-21 08:38:17+00:00,356,0,0,0,0,0,0,0,0,0,0
PAPA MOSCOW,Ci9DQUlRQUNvZENodHljRjlvT2xFNU1HSnlURlphY2xSS2QwdGpXa3RXVEdoSFdrRRAB,5,Ночной клуб в центре Москвы.Работаем в пятницу и субботу.У нас большой диско шар.Также есть фотозоны(разрешено с коктелями).Бармены очень отзывчивые и понимающие.Крутая подача коктейля.Кальян с разными вкусами и вип зона.,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xFNU1HSnlURlphY2xSS2QwdGpXa3RXVEdoSFdrRRAB!2m1!1s0x0:0x35d81d86c6a429db!3m1!1s2@1:CAIQACodChtycF9oOlE5MGJyTFZaclRKd0tjWktWTGhHWkE%7C%7C?hl=ru,4.5,399,2025-10-20 07:53:12+00:00,221,0,0,0,0,0,0,0,0,0,0
PAPA MOSCOW,Ci9DQUlRQUNvZENodHljRjlvT2pWU1pEVnRVR2RXYWxGUVl6UllMVEZoYm5OeU1GRRAB,5,"Были в PAPA MOSCOW — просто вау! Атмосфера классная: стильный интерьер, приятная музыка и очень уютно. Но самое главное — обслуживание! Ребята работают с улыбкой, всё быстро, вежливо и без лишней суеты. Коктейли отличные, кухня тоже порадовала. Мы провели шикарный вечер, обязательно придём ещё ❤️",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pWU1pEVnRVR2RXYWxGUVl6UllMVEZoYm5OeU1GRRAB!2m1!1s0x0:0x35d81d86c6a429db!3m1!1s2@1:CAIQACodChtycF9oOjVSZDVtUGdWalFQYzRYLTFhbnNyMFE%7C%7C?hl=ru,4.5,399,2025-10-20 06:25:31+00:00,297,0,0,0,0,0,0,0,0,0,0
PAPA MOSCOW,Ci9DQUlRQUNvZENodHljRjlvT2taNldYZGllR1Z6Y0VFM1FtaHNVbDlHUkZNMU9HYxAB,5,"Уже жду следующую пятницу, чтобы прийти сюда снова😎 Очень удивило меню, шикарный выбор и  очень вкусные коктели) Танцпол огромный просто) Диджей был супер, музыка - огонь!",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2taNldYZGllR1Z6Y0VFM1FtaHNVbDlHUkZNMU9HYxAB!2m1!1s0x0:0x35d81d86c6a429db!3m1!1s2@1:CAIQACodChtycF9oOkZ6WXdieGVzcEE3QmhsUl9GRFM1OGc%7C%7C?hl=ru,4.5,399,2025-10-19 11:14:19+00:00,171,0,0,0,0,0,0,0,0,0,0
PAPA MOSCOW,Ci9DQUlRQUNvZENodHljRjlvT21kV01EZFVSbkU1YlhsaGJqRkViMG80U0hCdGEzYxAB,5,"очень хороший ночной клуб.
легко нашла друзей и повеселись на ура.
советую сходить в этот клуб",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21kV01EZFVSbkU1YlhsaGJqRkViMG80U0hCdGEzYxAB!2m1!1s0x0:0x35d81d86c6a429db!3m1!1s2@1:CAIQACodChtycF9oOmdWMDdURnE5bXlhbjFEb0o4SHBta3c%7C%7C?hl=ru,4.5,399,2025-10-19 06:52:05+00:00,94,0,0,0,0,0,0,0,0,0,0
PAPA MOSCOW,Ci9DQUlRQUNvZENodHljRjlvT2s1SWFsZHFUSEpwYmtKcVMzUjJaWGxpWlU5VmNXYxAB,5,"Зашли с друзьями в Papa Moscow в субботу, чтобы оторваться после недели. Пространство большое, танцпол просторный, не чувствуешь себя как в давке. Музыка в этот вечер была просто огонь, диджей хорошо чувствовал зал. Кальян вкусный, плотный, принесли быстро. Бармены работают ловко, несмотря на аншлаг.",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2s1SWFsZHFUSEpwYmtKcVMzUjJaWGxpWlU5VmNXYxAB!2m1!1s0x0:0x35d81d86c6a429db!3m1!1s2@1:CAIQACodChtycF9oOk5IaldqTHJpbkJqS3R2ZXliZU9VcWc%7C%7C?hl=ru,4.5,399,2025-10-18 09:43:00+00:00,301,0,0,0,0,0,0,0,0,0,0
PAPA MOSCOW,Ci9DQUlRQUNvZENodHljRjlvT2tsT1prZFNiR2RzV1ZRelgxTmllSE5VZVRkNkxVRRAB,5,"Был в этом клубе, он очень красивый, приятный, ребята, раьотающие в этом клубе прикольные, добрые, знают свое дело, цени приятные. Всем рекомендую!!",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tsT1prZFNiR2RzV1ZRelgxTmllSE5VZVRkNkxVRRAB!2m1!1s0x0:0x35d81d86c6a429db!3m1!1s2@1:CAIQACodChtycF9oOklOZkdSbGdsWVQzX1NieHNUeTd6LUE%7C%7C?hl=ru,4.5,399,2025-10-18 08:43:38+00:00,148,0,0,0,0,0,0,0,0,0,0
PAPA MOSCOW,Ci9DQUlRQUNvZENodHljRjlvT2xORVZtMW9kR1U1ZVdSSWNXRlJkVlY0WVhaM2VGRRAB,5,"Отличный клуб! Классная атмосфера, музыка супер. Всегда новая концепция, бармены на высоте. Места много, танцпол просторный - есть где разгуляться! Рекомендую.",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xORVZtMW9kR1U1ZVdSSWNXRlJkVlY0WVhaM2VGRRAB!2m1!1s0x0:0x35d81d86c6a429db!3m1!1s2@1:CAIQACodChtycF9oOlNEVm1odGU5eWRIcWFRdVV4YXZ3eFE%7C%7C?hl=ru,4.5,399,2025-10-17 14:28:18+00:00,159,0,0,0,0,0,0,0,0,0,0
PAPA MOSCOW,Ci9DQUlRQUNvZENodHljRjlvT2t4TlZVeEVTbkI1WDNkblYxaDJOVzVKTkVweU1WRRAB,5,"Спасибо! Отдохнули, каждую пятницу и субботу новая программа, классная атмосфера, музыка, а диджею отдельное спасибо - зажигал отменно.
Крутые коктейли, много новинок. Хорошее место!",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2t4TlZVeEVTbkI1WDNkblYxaDJOVzVKTkVweU1WRRAB!2m1!1s0x0:0x35d81d86c6a429db!3m1!1s2@1:CAIQACodChtycF9oOkxNVUxESnB5X3dnV1h2NW5JNEpyMVE%7C%7C?hl=ru,4.5,399,2025-10-17 10:54:02+00:00,182,0,0,0,0,0,0,0,0,0,0
PAPA MOSCOW,Ci9DQUlRQUNvZENodHljRjlvT2xWUlRXcGhOSGszYlZsSmFGVnlRakYwWHpoSE4yYxAB,5,"Отличное место чтобы расслабиться вечером в выходные, танцпол большой",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xWUlRXcGhOSGszYlZsSmFGVnlRakYwWHpoSE4yYxAB!2m1!1s0x0:0x35d81d86c6a429db!3m1!1s2@1:CAIQACodChtycF9oOlVRTWphNHk3bVlJaFVyQjF0XzhHN2c%7C%7C?hl=ru,4.5,399,2025-10-17 04:45:26+00:00,69,0,0,0,0,0,0,0,0,0,0
PAPA MOSCOW,Ci9DQUlRQUNvZENodHljRjlvT2pob2EySnlkRGwzZUZkMFIxWnpSVWd3T1ZOQ1MyYxAB,5,"Посещение клуба оставило исключительно положительные впечатления! Атмосфера дружелюбная и уютная, музыка отличная, диджеи играют классные треки, а концепция мероприятий всегда новая и интересная. В клубе достаточно места для танцев. Сотрудники приветливы, бармены быстро выполняют заказы. Обязательно вернусь и рекомендую всем, кто хочет отлично провести время. Стоит попробовать коктейли, кальян и вкусную еду.",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pob2EySnlkRGwzZUZkMFIxWnpSVWd3T1ZOQ1MyYxAB!2m1!1s0x0:0x35d81d86c6a429db!3m1!1s2@1:CAIQACodChtycF9oOjhoa2JydDl3eFd0R1ZzRUgwOVNCS2c%7C%7C?hl=ru,4.5,399,2025-10-16 09:16:24+00:00,411,0,0,0,0,0,0,0,0,0,0
PAPA MOSCOW,Ci9DQUlRQUNvZENodHljRjlvT201UVZISldUMnd4VW1Sc0xXc3hTbkYyVjJjNGMxRRAB,5,"Хочется сказать пару слов о данном клубе. Имеется классная и отличная атмосфера, музыка всегда может порадовать, а сами диджеи всегда делают свое дело, что порадовало. Очень вкусная еда и напитки понравились хорошим вкусом.",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT201UVZISldUMnd4VW1Sc0xXc3hTbkYyVjJjNGMxRRAB!2m1!1s0x0:0x35d81d86c6a429db!3m1!1s2@1:CAIQACodChtycF9oOm5QVHJWT2wxUmRsLWsxSnF2V2c4c1E%7C%7C?hl=ru,4.5,399,2025-10-15 10:29:28+00:00,223,0,0,0,0,0,0,0,0,0,0
PAPA MOSCOW,Ci9DQUlRQUNvZENodHljRjlvT2xnM1Z6QjVha3RhVHpkTFZEQkNWMUYxTWtZemQzYxAB,5,Всё понравилось очень хорошо еда вкусная,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xnM1Z6QjVha3RhVHpkTFZEQkNWMUYxTWtZemQzYxAB!2m1!1s0x0:0x35d81d86c6a429db!3m1!1s2@1:CAIQACodChtycF9oOlg3VzB5aktaTzdLVDBCV1F1MkYzd3c%7C%7C?hl=ru,4.5,399,2025-10-12 08:55:39+00:00,40,0,0,0,0,0,0,0,0,0,0
PAPA MOSCOW,Ci9DQUlRQUNvZENodHljRjlvT2t4aWFYWjNXVEpzYWxKRWNtTlJTaTFaVjNVMlRXYxAB,5,"Была там с друзьями, время провели очень круто. Большой танцпол, кальян и необычные коктели сделали наш вечер еще веселее",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2t4aWFYWjNXVEpzYWxKRWNtTlJTaTFaVjNVMlRXYxAB!2m1!1s0x0:0x35d81d86c6a429db!3m1!1s2@1:CAIQACodChtycF9oOkxiaXZ3WTJsalJEcmNRSi1ZV3U2TWc%7C%7C?hl=ru,4.5,399,2025-10-11 11:35:48+00:00,121,0,0,0,0,0,0,0,0,0,0
PAPA MOSCOW,Ci9DQUlRQUNvZENodHljRjlvT2xRdE9UQllWa1JIWVZvdFVuaFhkbXBuVG5ka2RFRRAB,5,Был в  этом месте . Еда прекрасная. Также  очень вежливый бармен. Очень кайфовая атмосфера и музыка диджея,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xRdE9UQllWa1JIWVZvdFVuaFhkbXBuVG5ka2RFRRAB!2m1!1s0x0:0x35d81d86c6a429db!3m1!1s2@1:CAIQACodChtycF9oOlQtOTBYVkRHYVotUnhXdmpnTndkdEE%7C%7C?hl=ru,4.5,399,2025-10-08 12:31:11+00:00,106,0,0,0,0,0,0,0,0,0,0
PAPA MOSCOW,Ci9DQUlRQUNvZENodHljRjlvT2xKaFRFVlJlalJZY2pGaVNuUjRWbVJYWkd4SlVGRRAB,5,"Не так давно посещал ночной клуб PAPA MOSCOW. Вкусная еда, музыка отличная, атмосфера прекрасная, отдохнуть получилось хорошо👍",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xKaFRFVlJlalJZY2pGaVNuUjRWbVJYWkd4SlVGRRAB!2m1!1s0x0:0x35d81d86c6a429db!3m1!1s2@1:CAIQACodChtycF9oOlJhTEVRejRYcjFiSnR4VmRXZGxJUFE%7C%7C?hl=ru,4.5,399,2025-10-08 08:36:52+00:00,126,0,0,0,0,0,0,0,0,0,0
PAPA MOSCOW,Ci9DQUlRQUNvZENodHljRjlvT2pOb2FIRmZNWHBETFZocVZFc3ljbFo1VmtkUWRtYxAB,5,"Суперский клуб! Приходишь сюда в субботу и заряжаешься энергией на всю неделю. Музыка, танцы, драйв - тут есть всё. Понравился просторный танцпол и уютная зона с кальянами. Персонал на высоте. Однозначно наша новая любимая точка для выходных.",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pOb2FIRmZNWHBETFZocVZFc3ljbFo1VmtkUWRtYxAB!2m1!1s0x0:0x35d81d86c6a429db!3m1!1s2@1:CAIQACodChtycF9oOjNoaHFfMXpDLVhqVEsyclZ5VkdQdmc%7C%7C?hl=ru,4.5,399,2025-10-07 12:44:45+00:00,242,0,0,0,0,0,0,0,0,0,0
PAPA MOSCOW,Ci9DQUlRQUNvZENodHljRjlvT2twQ01VNUpOa3gwYjA5emNubFRRekV3YmpoWU4wRRAB,5,Очень хороший клуб 👍,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2twQ01VNUpOa3gwYjA5emNubFRRekV3YmpoWU4wRRAB!2m1!1s0x0:0x35d81d86c6a429db!3m1!1s2@1:CAIQACodChtycF9oOkpCMU5JNkx0b09zcnlTQzEwbjhYN0E%7C%7C?hl=ru,4.5,399,2025-10-07 11:21:33+00:00,20,0,0,0,0,0,0,0,0,0,0
PAPA MOSCOW,Ci9DQUlRQUNvZENodHljRjlvT2xGS2FEaHRURXRCZGs5dlNtdFdWbmw1TjJ4aGEwRRAB,5,"очень вкусная еда!! проезжая мимо заскочили в ""PAPA MOSCOW"" нам все понравилось,будем приходить сюда больше)",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xGS2FEaHRURXRCZGs5dlNtdFdWbmw1TjJ4aGEwRRAB!2m1!1s0x0:0x35d81d86c6a429db!3m1!1s2@1:CAIQACodChtycF9oOlFKaDhtTEtBdk9vSmtWVnl5N2xha0E%7C%7C?hl=ru,4.5,399,2025-10-07 06:59:18+00:00,108,0,0,0,0,0,0,0,0,0,0
PAPA MOSCOW,Ci9DQUlRQUNvZENodHljRjlvT2sxZlVrMHRVR28zYjJZNVEyZzVRbVY0Y1VneFRXYxAB,5,"Все супер! Отдыхали здесь на днях с друзьями. Приветливый персонал, приятная атмосфера, музыка тоже огонь. Большой просторный танцпол. Приятным моментом стало то, что можно заказать кальян. Оценка ""5"" заслужена",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2sxZlVrMHRVR28zYjJZNVEyZzVRbVY0Y1VneFRXYxAB!2m1!1s0x0:0x35d81d86c6a429db!3m1!1s2@1:CAIQACodChtycF9oOk1fUk0tUGo3b2Y5Q2g5QmV4cUgxTWc%7C%7C?hl=ru,4.5,399,2025-10-05 09:43:12+00:00,210,0,0,0,0,0,0,0,0,0,0
PAPA MOSCOW,Ci9DQUlRQUNvZENodHljRjlvT21KcFpXVnNSVzh6VjFwWlMwSlNUamRoV1VWSlNXYxAB,1,Депозит 7к на человека. Абсолютно не соответствует заведению!,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21KcFpXVnNSVzh6VjFwWlMwSlNUamRoV1VWSlNXYxAB!2m1!1s0x0:0x35d81d86c6a429db!3m1!1s2@1:CAIQACodChtycF9oOmJpZWVsRW8zV1pZS0JSTjdhWUVJSWc%7C%7C?hl=ru,4.5,399,2025-10-04 20:26:29+00:00,61,0,0,0,0,0,1,0,0,0,0
